StartTime,EndTime,AvgRate,total
2019/10/06 18:00:00,2019/10/06 20:00:00,303.98Mbps,273584515966
2019/10/06 20:00:00,2019/10/06 22:00:00,283.54Mbps,255185795568
2019/10/06 22:00:00,2019/10/07 00:00:00,250.83Mbps,225751208343
2019/10/07 00:00:00,2019/10/07 02:00:00,155.46Mbps,139911871827
2019/10/07 02:00:00,2019/10/07 04:00:00,118.56Mbps,106705880694
2019/10/07 04:00:00,2019/10/07 06:00:00,103.60Mbps,93240074148
2019/10/07 06:00:00,2019/10/07 08:00:00,146.42Mbps,131773858936
2019/10/07 08:00:00,2019/10/07 10:00:00,427.19Mbps,384475066040
2019/10/07 10:00:00,2019/10/07 12:00:00,784.50Mbps,706053673453
2019/10/07 12:00:00,2019/10/07 14:00:00,1.02Gbps,916553863038
2019/10/07 14:00:00,2019/10/07 16:00:00,998.39Mbps,898547818531
2019/10/07 16:00:00,2019/10/07 18:00:00,676.40Mbps,608763505179
2019/10/07 18:00:00,2019/10/07 20:00:00,493.86Mbps,444477334395
2019/10/07 20:00:00,2019/10/07 22:00:00,361.19Mbps,325066978136
2019/10/07 22:00:00,2019/10/08 00:00:00,318.97Mbps,287072851132
2019/10/08 00:00:00,2019/10/08 02:00:00,288.75Mbps,259874376317
2019/10/08 02:00:00,2019/10/08 04:00:00,214.22Mbps,192801759107
2019/10/08 04:00:00,2019/10/08 06:00:00,136.44Mbps,122798867057
2019/10/08 06:00:00,2019/10/08 08:00:00,155.24Mbps,139715419284
2019/10/08 08:00:00,2019/10/08 10:00:00,633.15Mbps,569833421050
2019/10/08 10:00:00,2019/10/08 12:00:00,1.00Gbps,903831137670
2019/10/08 12:00:00,2019/10/08 14:00:00,1.06Gbps,953682199747
2019/10/08 14:00:00,2019/10/08 16:00:00,1.09Gbps,977866877272
2019/10/08 16:00:00,2019/10/08 18:00:00,770.84Mbps,693753610482
2019/10/08 18:00:00,2019/10/08 20:00:00,430.54Mbps,387488601589
2019/10/08 20:00:00,2019/10/08 22:00:00,408.81Mbps,367931568553
2019/10/08 22:00:00,2019/10/09 00:00:00,304.53Mbps,274072823711
2019/10/09 00:00:00,2019/10/09 02:00:00,250.06Mbps,225053325362
2019/10/09 02:00:00,2019/10/09 04:00:00,246.02Mbps,221417871107
2019/10/09 04:00:00,2019/10/09 06:00:00,255.99Mbps,230387192532
2019/10/09 06:00:00,2019/10/09 08:00:00,256.44Mbps,230799657142
2019/10/09 08:00:00,2019/10/09 10:00:00,603.74Mbps,543367101914
2019/10/09 10:00:00,2019/10/09 12:00:00,986.77Mbps,888094106732
2019/10/09 12:00:00,2019/10/09 14:00:00,1.04Gbps,937084034548
2019/10/09 14:00:00,2019/10/09 16:00:00,1.04Gbps,934901944899
2019/10/09 16:00:00,2019/10/09 18:00:00,784.85Mbps,706368917456
2019/10/09 18:00:00,2019/10/09 20:00:00,566.40Mbps,509762337056
2019/10/09 20:00:00,2019/10/09 22:00:00,426.95Mbps,384250524372
2019/10/09 22:00:00,2019/10/10 00:00:00,383.72Mbps,345347870592
2019/10/10 00:00:00,2019/10/10 02:00:00,261.52Mbps,235363541304
2019/10/10 02:00:00,2019/10/10 04:00:00,156.02Mbps,140415484760
2019/10/10 04:00:00,2019/10/10 06:00:00,139.56Mbps,125604744727
2019/10/10 06:00:00,2019/10/10 08:00:00,195.71Mbps,176141148562
2019/10/10 08:00:00,2019/10/10 10:00:00,428.93Mbps,386036157786
2019/10/10 10:00:00,2019/10/10 12:00:00,837.75Mbps,753970570487
2019/10/10 12:00:00,2019/10/10 14:00:00,1.06Gbps,955884136593
2019/10/10 14:00:00,2019/10/10 16:00:00,992.56Mbps,893306095381
2019/10/10 16:00:00,2019/10/10 18:00:00,741.06Mbps,666950162851
2019/10/10 18:00:00,2019/10/10 20:00:00,466.47Mbps,419827324083
2019/10/10 20:00:00,2019/10/10 22:00:00,335.22Mbps,301699945660
2019/10/10 22:00:00,2019/10/11 00:00:00,352.44Mbps,317197622193
2019/10/11 00:00:00,2019/10/11 02:00:00,323.45Mbps,291105862285
2019/10/11 02:00:00,2019/10/11 04:00:00,276.14Mbps,248523527768
2019/10/11 04:00:00,2019/10/11 06:00:00,220.79Mbps,198708817992
2019/10/11 06:00:00,2019/10/11 08:00:00,204.72Mbps,184249528857
2019/10/11 08:00:00,2019/10/11 10:00:00,460.12Mbps,414111862631
2019/10/11 10:00:00,2019/10/11 12:00:00,868.93Mbps,782040730062
2019/10/11 12:00:00,2019/10/11 14:00:00,947.38Mbps,852639855587
2019/10/11 14:00:00,2019/10/11 16:00:00,898.35Mbps,808511935309
2019/10/11 16:00:00,2019/10/11 18:00:00,684.53Mbps,616073529907
2019/10/11 18:00:00,2019/10/11 20:00:00,414.46Mbps,373011902471
2019/10/11 20:00:00,2019/10/11 22:00:00,333.10Mbps,299789633483
2019/10/11 22:00:00,2019/10/12 00:00:00,369.64Mbps,332673117172
2019/10/12 00:00:00,2019/10/12 02:00:00,276.73Mbps,249053264682
2019/10/12 02:00:00,2019/10/12 04:00:00,199.96Mbps,179959920155
2019/10/12 04:00:00,2019/10/12 06:00:00,187.12Mbps,168405918468
2019/10/12 06:00:00,2019/10/12 08:00:00,182.02Mbps,163820834257
2019/10/12 08:00:00,2019/10/12 10:00:00,284.97Mbps,256468779199
2019/10/12 10:00:00,2019/10/12 12:00:00,320.16Mbps,288143908193
2019/10/12 12:00:00,2019/10/12 14:00:00,396.78Mbps,357101721711
2019/10/12 14:00:00,2019/10/12 16:00:00,456.77Mbps,411094254466
2019/10/12 16:00:00,2019/10/12 18:00:00,596.69Mbps,537018914488
2019/10/12 18:00:00,2019/10/12 20:00:00,347.09Mbps,312382961361
2019/10/12 20:00:00,2019/10/12 22:00:00,321.88Mbps,289688198720
2019/10/12 22:00:00,2019/10/13 00:00:00,316.19Mbps,284574002436
2019/10/13 00:00:00,2019/10/13 02:00:00,291.65Mbps,262487058095
2019/10/13 02:00:00,2019/10/13 04:00:00,285.67Mbps,257106260865
2019/10/13 04:00:00,2019/10/13 06:00:00,260.04Mbps,234035958556
2019/10/13 06:00:00,2019/10/13 08:00:00,274.73Mbps,247254066651
2019/10/13 08:00:00,2019/10/13 10:00:00,278.67Mbps,250804230684
2019/10/13 10:00:00,2019/10/13 12:00:00,278.16Mbps,250341407486
2019/10/13 12:00:00,2019/10/13 14:00:00,370.19Mbps,333167019562
2019/10/13 14:00:00,2019/10/13 16:00:00,384.87Mbps,346384410336
2019/10/13 16:00:00,2019/10/13 18:00:00,361.36Mbps,325221621641
2019/10/13 18:00:00,2019/10/13 20:00:00,448.32Mbps,403490731848
2019/10/13 20:00:00,2019/10/13 22:00:00,310.22Mbps,279194671231
2019/10/13 22:00:00,2019/10/14 00:00:00,350.85Mbps,315763235684
2019/10/14 00:00:00,2019/10/14 02:00:00,353.32Mbps,317983939265
2019/10/14 02:00:00,2019/10/14 04:00:00,233.85Mbps,210460989641
2019/10/14 04:00:00,2019/10/14 06:00:00,132.03Mbps,118827317341
2019/10/14 06:00:00,2019/10/14 08:00:00,149.10Mbps,134193877091
2019/10/14 08:00:00,2019/10/14 10:00:00,250.08Mbps,225073968631
2019/10/14 10:00:00,2019/10/14 12:00:00,509.77Mbps,458793511296
2019/10/14 12:00:00,2019/10/14 14:00:00,749.82Mbps,674834174877
2019/10/14 14:00:00,2019/10/14 16:00:00,807.11Mbps,726401262393
2019/10/14 16:00:00,2019/10/14 18:00:00,635.75Mbps,572173276979
2019/10/14 18:00:00,2019/10/14 20:00:00,420.20Mbps,378181927856
2019/10/14 20:00:00,2019/10/14 22:00:00,411.37Mbps,370230343704
2019/10/14 22:00:00,2019/10/15 00:00:00,416.98Mbps,375281946432
2019/10/15 00:00:00,2019/10/15 02:00:00,358.69Mbps,322816608787
2019/10/15 02:00:00,2019/10/15 04:00:00,303.98Mbps,273586317251
2019/10/15 04:00:00,2019/10/15 06:00:00,301.17Mbps,271050194567
2019/10/15 06:00:00,2019/10/15 08:00:00,274.94Mbps,247446133411
2019/10/15 08:00:00,2019/10/15 10:00:00,603.78Mbps,543401814840
2019/10/15 10:00:00,2019/10/15 12:00:00,888.48Mbps,799633953005
2019/10/15 12:00:00,2019/10/15 14:00:00,1.05Gbps,946753523473
2019/10/15 14:00:00,2019/10/15 16:00:00,1.07Gbps,962874505650
2019/10/15 16:00:00,2019/10/15 18:00:00,812.19Mbps,730972205175
2019/10/15 18:00:00,2019/10/15 20:00:00,522.44Mbps,470197187410
2019/10/15 20:00:00,2019/10/15 22:00:00,392.75Mbps,353479332437
2019/10/15 22:00:00,2019/10/16 00:00:00,351.31Mbps,316177606049
2019/10/16 00:00:00,2019/10/16 02:00:00,248.32Mbps,223489307591
2019/10/16 02:00:00,2019/10/16 04:00:00,174.70Mbps,157231966343
2019/10/16 04:00:00,2019/10/16 06:00:00,137.72Mbps,123952194023
2019/10/16 06:00:00,2019/10/16 08:00:00,158.98Mbps,143081631430
2019/10/16 08:00:00,2019/10/16 10:00:00,505.88Mbps,455289983704
2019/10/16 10:00:00,2019/10/16 12:00:00,924.95Mbps,832458997359
2019/10/16 12:00:00,2019/10/16 14:00:00,1.04Gbps,938731870507
2019/10/16 14:00:00,2019/10/16 16:00:00,1.08Gbps,973785047301
2019/10/16 16:00:00,2019/10/16 18:00:00,734.08Mbps,660672272340
2019/10/16 18:00:00,2019/10/16 20:00:00,388.48Mbps,349630776682
2019/10/16 20:00:00,2019/10/16 22:00:00,308.93Mbps,278039580363
2019/10/16 22:00:00,2019/10/17 00:00:00,371.53Mbps,334375232728
2019/10/17 00:00:00,2019/10/17 02:00:00,268.46Mbps,241616144407
2019/10/17 02:00:00,2019/10/17 04:00:00,262.97Mbps,236674654303
2019/10/17 04:00:00,2019/10/17 06:00:00,292.24Mbps,263020339442
2019/10/17 06:00:00,2019/10/17 08:00:00,295.24Mbps,265718933014
2019/10/17 08:00:00,2019/10/17 10:00:00,635.45Mbps,571901865885
2019/10/17 10:00:00,2019/10/17 12:00:00,961.27Mbps,865142336327
2019/10/17 12:00:00,2019/10/17 14:00:00,1.07Gbps,958795886051
2019/10/17 14:00:00,2019/10/17 16:00:00,1.04Gbps,939493328397
2019/10/17 16:00:00,2019/10/17 18:00:00,909.35Mbps,818413403373
2019/10/17 18:00:00,2019/10/17 20:00:00,622.12Mbps,559911576831
2019/10/17 20:00:00,2019/10/17 22:00:00,446.75Mbps,402071960993
2019/10/17 22:00:00,2019/10/18 00:00:00,328.11Mbps,295299435373
2019/10/18 00:00:00,2019/10/18 02:00:00,284.53Mbps,256078638718
2019/10/18 02:00:00,2019/10/18 04:00:00,229.01Mbps,206112340028
2019/10/18 04:00:00,2019/10/18 06:00:00,204.80Mbps,184320642085
2019/10/18 06:00:00,2019/10/18 08:00:00,224.92Mbps,202427489174
2019/10/18 08:00:00,2019/10/18 10:00:00,575.69Mbps,518120200953
2019/10/18 10:00:00,2019/10/18 12:00:00,807.72Mbps,726944786036
2019/10/18 12:00:00,2019/10/18 14:00:00,947.09Mbps,852377161310
2019/10/18 14:00:00,2019/10/18 16:00:00,904.69Mbps,814219812447
2019/10/18 16:00:00,2019/10/18 18:00:00,682.37Mbps,614133152752
2019/10/18 18:00:00,2019/10/18 20:00:00,383.48Mbps,345132853019
2019/10/18 20:00:00,2019/10/18 22:00:00,379.65Mbps,341686614692
2019/10/18 22:00:00,2019/10/19 00:00:00,291.99Mbps,262789523883
2019/10/19 00:00:00,2019/10/19 02:00:00,241.98Mbps,217780566504
2019/10/19 02:00:00,2019/10/19 04:00:00,175.96Mbps,158363319824
2019/10/19 04:00:00,2019/10/19 06:00:00,175.63Mbps,158065519729
2019/10/19 06:00:00,2019/10/19 08:00:00,203.65Mbps,183289212424
2019/10/19 08:00:00,2019/10/19 10:00:00,261.52Mbps,235366790473
2019/10/19 10:00:00,2019/10/19 12:00:00,303.41Mbps,273070669109
2019/10/19 12:00:00,2019/10/19 14:00:00,319.53Mbps,287580490682
2019/10/19 14:00:00,2019/10/19 16:00:00,384.68Mbps,346216147845
2019/10/19 16:00:00,2019/10/19 18:00:00,309.49Mbps,278543093823
2019/10/19 18:00:00,2019/10/19 20:00:00,274.94Mbps,247447424117
2019/10/19 20:00:00,2019/10/19 22:00:00,257.13Mbps,231415743787
2019/10/19 22:00:00,2019/10/20 00:00:00,244.60Mbps,220137181317
2019/10/20 00:00:00,2019/10/20 02:00:00,215.30Mbps,193765609388
2019/10/20 02:00:00,2019/10/20 04:00:00,144.02Mbps,129620484226
2019/10/20 04:00:00,2019/10/20 06:00:00,95.64Mbps,86071744100
2019/10/20 06:00:00,2019/10/20 08:00:00,123.51Mbps,111157325073
2019/10/20 08:00:00,2019/10/20 10:00:00,218.88Mbps,196994669054
2019/10/20 10:00:00,2019/10/20 12:00:00,237.47Mbps,213723470233
2019/10/20 12:00:00,2019/10/20 14:00:00,270.56Mbps,243504263246
2019/10/20 14:00:00,2019/10/20 16:00:00,392.93Mbps,353640003516
2019/10/20 16:00:00,2019/10/20 18:00:00,283.25Mbps,254924331382
2019/10/20 18:00:00,2019/10/20 20:00:00,239.52Mbps,215571421264
2019/10/20 20:00:00,2019/10/20 22:00:00,285.16Mbps,256645418828
2019/10/20 22:00:00,2019/10/21 00:00:00,228.26Mbps,205431984929
2019/10/21 00:00:00,2019/10/21 02:00:00,211.13Mbps,190015730875
2019/10/21 02:00:00,2019/10/21 04:00:00,165.72Mbps,149150033043
2019/10/21 04:00:00,2019/10/21 06:00:00,114.02Mbps,102621553913
2019/10/21 06:00:00,2019/10/21 08:00:00,166.91Mbps,150216925824
2019/10/21 08:00:00,2019/10/21 10:00:00,514.93Mbps,463435676477
2019/10/21 10:00:00,2019/10/21 12:00:00,880.45Mbps,792406466916
2019/10/21 12:00:00,2019/10/21 14:00:00,976.77Mbps,879097466741
2019/10/21 14:00:00,2019/10/21 16:00:00,964.90Mbps,868413880151
2019/10/21 16:00:00,2019/10/21 18:00:00,740.15Mbps,666137845495
2019/10/21 18:00:00,2019/10/21 20:00:00,465.16Mbps,418639660517
2019/10/21 20:00:00,2019/10/21 22:00:00,322.89Mbps,290596909086
2019/10/21 22:00:00,2019/10/22 00:00:00,285.48Mbps,256931965973
2019/10/22 00:00:00,2019/10/22 02:00:00,236.56Mbps,212899584263
2019/10/22 02:00:00,2019/10/22 04:00:00,175.66Mbps,158096240631
2019/10/22 04:00:00,2019/10/22 06:00:00,200.80Mbps,180718115339
2019/10/22 06:00:00,2019/10/22 08:00:00,295.17Mbps,265651154882
2019/10/22 08:00:00,2019/10/22 10:00:00,243.06Mbps,218749791359
2019/10/22 10:00:00,2019/10/22 12:00:00,325.93Mbps,293334871509
2019/10/22 12:00:00,2019/10/22 14:00:00,363.34Mbps,327007717896
2019/10/22 14:00:00,2019/10/22 16:00:00,448.96Mbps,404060296955
2019/10/22 16:00:00,2019/10/22 18:00:00,579.41Mbps,521466692117
2019/10/22 18:00:00,2019/10/22 20:00:00,431.18Mbps,388063024784
2019/10/22 20:00:00,2019/10/22 22:00:00,351.83Mbps,316644513678
2019/10/22 22:00:00,2019/10/23 00:00:00,306.81Mbps,276131091963
2019/10/23 00:00:00,2019/10/23 02:00:00,325.30Mbps,292771948071
2019/10/23 02:00:00,2019/10/23 04:00:00,189.18Mbps,170260744860
2019/10/23 04:00:00,2019/10/23 06:00:00,160.57Mbps,144516603055
2019/10/23 06:00:00,2019/10/23 08:00:00,272.70Mbps,245427052799
2019/10/23 08:00:00,2019/10/23 10:00:00,493.79Mbps,444412649372
2019/10/23 10:00:00,2019/10/23 12:00:00,844.88Mbps,760394686397
2019/10/23 12:00:00,2019/10/23 14:00:00,938.64Mbps,844771764784
2019/10/23 14:00:00,2019/10/23 16:00:00,957.26Mbps,861532177177
2019/10/23 16:00:00,2019/10/23 18:00:00,732.96Mbps,659667309145
2019/10/23 18:00:00,2019/10/23 20:00:00,447.51Mbps,402761101271
2019/10/23 20:00:00,2019/10/23 22:00:00,378.52Mbps,340671847951
2019/10/23 22:00:00,2019/10/24 00:00:00,292.34Mbps,263104814881
2019/10/24 00:00:00,2019/10/24 02:00:00,218.45Mbps,196602312223
2019/10/24 02:00:00,2019/10/24 04:00:00,197.87Mbps,178086743466
2019/10/24 04:00:00,2019/10/24 06:00:00,225.15Mbps,202632602732
2019/10/24 06:00:00,2019/10/24 08:00:00,213.59Mbps,192228348940
2019/10/24 08:00:00,2019/10/24 10:00:00,406.45Mbps,365806076942
2019/10/24 10:00:00,2019/10/24 12:00:00,831.20Mbps,748079557818
2019/10/24 12:00:00,2019/10/24 14:00:00,994.00Mbps,894604135190
2019/10/24 14:00:00,2019/10/24 16:00:00,898.61Mbps,808745110439
2019/10/24 16:00:00,2019/10/24 18:00:00,675.45Mbps,607904551996
2019/10/24 18:00:00,2019/10/24 20:00:00,462.47Mbps,416220507874
2019/10/24 20:00:00,2019/10/24 22:00:00,402.58Mbps,362321554009
2019/10/24 22:00:00,2019/10/25 00:00:00,485.60Mbps,437040596574
2019/10/25 00:00:00,2019/10/25 02:00:00,388.40Mbps,349559714143
2019/10/25 02:00:00,2019/10/25 04:00:00,306.20Mbps,275575599371
2019/10/25 04:00:00,2019/10/25 06:00:00,274.49Mbps,247039587206
2019/10/25 06:00:00,2019/10/25 08:00:00,298.39Mbps,268551822173
2019/10/25 08:00:00,2019/10/25 10:00:00,519.34Mbps,467404284486
2019/10/25 10:00:00,2019/10/25 12:00:00,808.25Mbps,727420560603
2019/10/25 12:00:00,2019/10/25 14:00:00,965.52Mbps,868964749826
2019/10/25 14:00:00,2019/10/25 16:00:00,840.19Mbps,756170640572
2019/10/25 16:00:00,2019/10/25 18:00:00,596.56Mbps,536899832229
2019/10/25 18:00:00,2019/10/25 20:00:00,413.70Mbps,372331553498
2019/10/25 20:00:00,2019/10/25 22:00:00,363.07Mbps,326765640804
2019/10/25 22:00:00,2019/10/26 00:00:00,369.08Mbps,332169619125
2019/10/26 00:00:00,2019/10/26 02:00:00,256.82Mbps,231137073201
2019/10/26 02:00:00,2019/10/26 04:00:00,289.11Mbps,260199843578
2019/10/26 04:00:00,2019/10/26 06:00:00,230.98Mbps,207881749190
2019/10/26 06:00:00,2019/10/26 08:00:00,210.56Mbps,189508307894
2019/10/26 08:00:00,2019/10/26 10:00:00,232.89Mbps,209598990265
2019/10/26 10:00:00,2019/10/26 12:00:00,338.29Mbps,304461640364
2019/10/26 12:00:00,2019/10/26 14:00:00,411.43Mbps,370286185109
2019/10/26 14:00:00,2019/10/26 16:00:00,459.98Mbps,413980870187
2019/10/26 16:00:00,2019/10/26 18:00:00,375.85Mbps,338261620998
2019/10/26 18:00:00,2019/10/26 20:00:00,310.76Mbps,279688161974
2019/10/26 20:00:00,2019/10/26 22:00:00,333.09Mbps,299783675052
2019/10/26 22:00:00,2019/10/27 00:00:00,260.60Mbps,234537803484
2019/10/27 00:00:00,2019/10/27 02:00:00,179.70Mbps,161734242803
2019/10/27 02:00:00,2019/10/27 04:00:00,143.75Mbps,129370854254
2019/10/27 04:00:00,2019/10/27 06:00:00,108.52Mbps,97671374603
2019/10/27 06:00:00,2019/10/27 08:00:00,129.63Mbps,116666470488
2019/10/27 08:00:00,2019/10/27 10:00:00,205.10Mbps,184591194285
2019/10/27 10:00:00,2019/10/27 12:00:00,250.53Mbps,225474057328
2019/10/27 12:00:00,2019/10/27 14:00:00,288.01Mbps,259207796700
2019/10/27 14:00:00,2019/10/27 16:00:00,345.08Mbps,310568693343
2019/10/27 16:00:00,2019/10/27 18:00:00,311.59Mbps,280429081542
2019/10/27 18:00:00,2019/10/27 20:00:00,335.43Mbps,301884433020
2019/10/27 20:00:00,2019/10/27 22:00:00,255.12Mbps,229610938440
2019/10/27 22:00:00,2019/10/28 00:00:00,250.31Mbps,225275877743
2019/10/28 00:00:00,2019/10/28 02:00:00,199.66Mbps,179690845457
2019/10/28 02:00:00,2019/10/28 04:00:00,197.97Mbps,178172512854
2019/10/28 04:00:00,2019/10/28 06:00:00,137.29Mbps,123558789011
2019/10/28 06:00:00,2019/10/28 08:00:00,162.27Mbps,146046969884
2019/10/28 08:00:00,2019/10/28 10:00:00,389.47Mbps,350520220492
2019/10/28 10:00:00,2019/10/28 12:00:00,777.55Mbps,699797851196
2019/10/28 12:00:00,2019/10/28 14:00:00,946.15Mbps,851530644078
2019/10/28 14:00:00,2019/10/28 16:00:00,890.10Mbps,801093737174
2019/10/28 16:00:00,2019/10/28 18:00:00,625.93Mbps,563335487339
2019/10/28 18:00:00,2019/10/28 20:00:00,493.50Mbps,444152302961
2019/10/28 20:00:00,2019/10/28 22:00:00,449.03Mbps,404124341135
2019/10/28 22:00:00,2019/10/29 00:00:00,356.14Mbps,320529958609
2019/10/29 00:00:00,2019/10/29 02:00:00,262.33Mbps,236096546770
2019/10/29 02:00:00,2019/10/29 04:00:00,169.60Mbps,152640784591
2019/10/29 04:00:00,2019/10/29 06:00:00,159.62Mbps,143659237657
2019/10/29 06:00:00,2019/10/29 08:00:00,216.95Mbps,195251685577
2019/10/29 08:00:00,2019/10/29 10:00:00,469.53Mbps,422578856616
2019/10/29 10:00:00,2019/10/29 12:00:00,731.64Mbps,658476575079
2019/10/29 12:00:00,2019/10/29 14:00:00,1.02Gbps,922401570172
2019/10/29 14:00:00,2019/10/29 16:00:00,875.74Mbps,788168859925
2019/10/29 16:00:00,2019/10/29 18:00:00,761.92Mbps,685723810631
2019/10/29 18:00:00,2019/10/29 20:00:00,678.80Mbps,610916984701
2019/10/29 20:00:00,2019/10/29 22:00:00,448.85Mbps,403966687760
2019/10/29 22:00:00,2019/10/30 00:00:00,314.43Mbps,282988023407
2019/10/30 00:00:00,2019/10/30 02:00:00,207.39Mbps,186652611936
2019/10/30 02:00:00,2019/10/30 04:00:00,153.86Mbps,138477711621
2019/10/30 04:00:00,2019/10/30 06:00:00,164.62Mbps,148159614998
2019/10/30 06:00:00,2019/10/30 08:00:00,218.36Mbps,196524247342
2019/10/30 08:00:00,2019/10/30 10:00:00,565.33Mbps,508798744202
2019/10/30 10:00:00,2019/10/30 12:00:00,990.14Mbps,891123622598
2019/10/30 12:00:00,2019/10/30 14:00:00,1.05Gbps,949126876802
2019/10/30 14:00:00,2019/10/30 16:00:00,992.04Mbps,892835599780
2019/10/30 16:00:00,2019/10/30 18:00:00,730.89Mbps,657804585366
2019/10/30 18:00:00,2019/10/30 20:00:00,507.38Mbps,456645080948
2019/10/30 20:00:00,2019/10/30 22:00:00,369.97Mbps,332971272686
2019/10/30 22:00:00,2019/10/31 00:00:00,298.12Mbps,268307337935
2019/10/31 00:00:00,2019/10/31 02:00:00,225.03Mbps,202531294915
2019/10/31 02:00:00,2019/10/31 04:00:00,158.59Mbps,142728227287
2019/10/31 04:00:00,2019/10/31 06:00:00,148.06Mbps,133255517237
2019/10/31 06:00:00,2019/10/31 08:00:00,182.03Mbps,163823775831
2019/10/31 08:00:00,2019/10/31 10:00:00,530.09Mbps,477084319483
2019/10/31 10:00:00,2019/10/31 12:00:00,891.30Mbps,802172542483
2019/10/31 12:00:00,2019/10/31 14:00:00,1.03Gbps,922631823090
2019/10/31 14:00:00,2019/10/31 16:00:00,1.06Gbps,955327894715
2019/10/31 16:00:00,2019/10/31 18:00:00,688.60Mbps,619742103896
2019/10/31 18:00:00,2019/10/31 20:00:00,471.78Mbps,424601580090
2019/10/31 20:00:00,2019/10/31 22:00:00,464.24Mbps,417814243505
2019/10/31 22:00:00,2019/11/01 00:00:00,336.02Mbps,302414099752
2019/11/01 00:00:00,2019/11/01 02:00:00,249.14Mbps,224223666953
2019/11/01 02:00:00,2019/11/01 04:00:00,175.37Mbps,157833048874
2019/11/01 04:00:00,2019/11/01 06:00:00,157.60Mbps,141843556553
2019/11/01 06:00:00,2019/11/01 08:00:00,180.37Mbps,162331359712
2019/11/01 08:00:00,2019/11/01 10:00:00,481.66Mbps,433492317331
2019/11/01 10:00:00,2019/11/01 12:00:00,825.57Mbps,743010094554
2019/11/01 12:00:00,2019/11/01 14:00:00,890.20Mbps,801183210120
2019/11/01 14:00:00,2019/11/01 16:00:00,989.24Mbps,890319609060
2019/11/01 16:00:00,2019/11/01 18:00:00,710.19Mbps,639166949645
2019/11/01 18:00:00,2019/11/01 20:00:00,488.88Mbps,439994083791
2019/11/01 20:00:00,2019/11/01 22:00:00,395.05Mbps,355543856436
2019/11/01 22:00:00,2019/11/02 00:00:00,333.35Mbps,300015629836
2019/11/02 00:00:00,2019/11/02 02:00:00,281.02Mbps,252921552084
2019/11/02 02:00:00,2019/11/02 04:00:00,241.50Mbps,217353344338
2019/11/02 04:00:00,2019/11/02 06:00:00,195.55Mbps,175996607034
2019/11/02 06:00:00,2019/11/02 08:00:00,183.72Mbps,165347342457
2019/11/02 08:00:00,2019/11/02 10:00:00,267.65Mbps,240883333205
2019/11/02 10:00:00,2019/11/02 12:00:00,291.13Mbps,262018153826
2019/11/02 12:00:00,2019/11/02 14:00:00,366.43Mbps,329783207421
2019/11/02 14:00:00,2019/11/02 16:00:00,356.28Mbps,320648780888
2019/11/02 16:00:00,2019/11/02 18:00:00,373.51Mbps,336158409398
2019/11/02 18:00:00,2019/11/02 20:00:00,279.11Mbps,251199343345
2019/11/02 20:00:00,2019/11/02 22:00:00,344.27Mbps,309844839652
2019/11/02 22:00:00,2019/11/03 00:00:00,287.65Mbps,258881333750
2019/11/03 00:00:00,2019/11/03 02:00:00,210.27Mbps,189239783955
2019/11/03 02:00:00,2019/11/03 04:00:00,151.78Mbps,136597658073
2019/11/03 04:00:00,2019/11/03 06:00:00,126.84Mbps,114153161405
2019/11/03 06:00:00,2019/11/03 08:00:00,161.35Mbps,145217752910
2019/11/03 08:00:00,2019/11/03 10:00:00,225.98Mbps,203386217568
2019/11/03 10:00:00,2019/11/03 12:00:00,268.75Mbps,241873860823
2019/11/03 12:00:00,2019/11/03 14:00:00,294.35Mbps,264911668753
2019/11/03 14:00:00,2019/11/03 16:00:00,333.26Mbps,299930971080
2019/11/03 16:00:00,2019/11/03 18:00:00,291.49Mbps,262339839146
2019/11/03 18:00:00,2019/11/03 20:00:00,294.50Mbps,265053873775
2019/11/03 20:00:00,2019/11/03 22:00:00,294.46Mbps,265015836150
2019/11/03 22:00:00,2019/11/04 00:00:00,268.57Mbps,241709281958
2019/11/04 00:00:00,2019/11/04 02:00:00,218.37Mbps,196534442653
2019/11/04 02:00:00,2019/11/04 04:00:00,156.69Mbps,141022285663
2019/11/04 04:00:00,2019/11/04 06:00:00,117.47Mbps,105725163809
2019/11/04 06:00:00,2019/11/04 08:00:00,132.16Mbps,118945933980
2019/11/04 08:00:00,2019/11/04 10:00:00,203.05Mbps,182741570412
2019/11/04 10:00:00,2019/11/04 12:00:00,285.10Mbps,256593638538
2019/11/04 12:00:00,2019/11/04 14:00:00,341.96Mbps,307765217554
2019/11/04 14:00:00,2019/11/04 16:00:00,452.23Mbps,407010949283
2019/11/04 16:00:00,2019/11/04 18:00:00,361.24Mbps,325119858580
2019/11/04 18:00:00,2019/11/04 20:00:00,340.96Mbps,306863643495
2019/11/04 20:00:00,2019/11/04 22:00:00,304.67Mbps,274204422929
2019/11/04 22:00:00,2019/11/05 00:00:00,232.91Mbps,209621590030
2019/11/05 00:00:00,2019/11/05 02:00:00,201.57Mbps,181411182942
2019/11/05 02:00:00,2019/11/05 04:00:00,131.25Mbps,118123326936
2019/11/05 04:00:00,2019/11/05 06:00:00,96.56Mbps,86906338475
2019/11/05 06:00:00,2019/11/05 08:00:00,141.90Mbps,127710672967
2019/11/05 08:00:00,2019/11/05 10:00:00,345.32Mbps,310784024630
2019/11/05 10:00:00,2019/11/05 12:00:00,508.99Mbps,458091187778
2019/11/05 12:00:00,2019/11/05 14:00:00,551.90Mbps,496709328672
